Image File,Follows Benford's Law,Chi-square Statistic,P-value,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Probability 6,Probability 7,Probability 8,Probability 9
easy_100_1111.jpg,True,0.00023433885404247374,1.0,0.30390873958498293,0.17884796506055226,0.12622486712952544,0.09602235946846253,0.07707737742993913,0.06558647763358588,0.056643245901366074,0.04996985583588239,0.045719111955703357
easy_10_0001.jpg,True,0.0007152434725833218,0.9999999999999993,0.30020586020952733,0.16928321197489674,0.12202148613846808,0.09695154645189788,0.08119393365244906,0.06984800793436921,0.06029953910649446,0.0530763738599206,0.04712004067197662
easy_11_1111.jpg,True,0.0006713938728774844,0.9999999999999994,0.3089811308172571,0.1798838007329834,0.1240514699957488,0.09310945570840708,0.07645478314749415,0.06448475822383502,0.0565380842958719,0.050730899502360385,0.04576561757604217
easy_12_1110.jpg,True,0.0002633290025268456,1.0,0.3069980186684229,0.17748340322181744,0.12377903567786272,0.095317888395177,0.07726081604183861,0.06556456834482395,0.057316893561089204,0.050328045151017485,0.045951330937950695
easy_13_1010.jpg,True,0.0006666060318550097,0.9999999999999994,0.29248648378331826,0.17879468130622497,0.13001683623290677,0.10026726825175447,0.07963038078780234,0.0668476237574249,0.05707371825147664,0.050166973200940164,0.044716034428151516
easy_14_1111.jpg,True,0.01387295418644793,0.9999999999040743,0.28392798108684,0.1476271040473829,0.11800445048213556,0.10183881031556197,0.08999863874141921,0.0785779570564589,0.06817960834645975,0.06037876325490817,0.05146668666883357
easy_15_0011.jpg,True,0.00020315537814222584,1.0,0.29800404525349516,0.17293458691738348,0.1256084550243382,0.09855026560867729,0.08099119823964793,0.06792191771687671,0.059284079038029826,0.051049098708630614,0.045656353492920805
easy_16_1111.jpg,True,0.0011346763602288286,0.9999999999999957,0.3078885214926783,0.1835922087304454,0.12620522937564255,0.09382033399094168,0.07504237405874017,0.06390563783378254,0.0555753146794854,0.04932340437355859,0.04464697546472533
easy_17_0011.jpg,True,0.0014525738185341551,0.9999999999999885,0.30223821498534253,0.18650124345276964,0.1284104644539228,0.09640579629603901,0.07615210414437945,0.06409825360879169,0.054306236714506025,0.04830431943537519,0.04358336690887367
easy_18_0011.jpg,True,0.007405317687330962,0.9999999999921917,0.29713031641525683,0.1541045087090591,0.11620690613106648,0.09738033725032641,0.08585437675361836,0.0751784870961469,0.0661999611078701,0.05729366336083563,0.05065144317582021
easy_19_0111.jpg,True,0.0006392798820268599,0.9999999999999996,0.30933282952186997,0.17123940398362983,0.12023405006070743,0.09506477774412861,0.0789141010716181,0.06772559686377363,0.05843749913175874,0.051988897625325416,0.04706284399718829
easy_1_1110.jpg,True,0.0007305201204894702,0.9999999999999992,0.2910955954468039,0.17380939812126484,0.12704939667651136,0.10026033346021232,0.08239817961063894,0.0689869777702453,0.05902651400438427,0.05183886553512835,0.04553473937481072
easy_20_1111.jpg,True,0.010419916803177609,0.9999999999694286,0.3161028108522566,0.15304393241508826,0.10826976180819087,0.09094848900717298,0.0804640489829482,0.07320494941132676,0.06583472699896101,0.059042343358465615,0.053088937165589704
easy_21_0011.jpg,True,0.004993437763957953,0.9999999999983842,0.27946386149755353,0.1863120194939248,0.1360462563940129,0.1052216266980081,0.08282139552717785,0.06688116652357415,0.05546710678036271,0.04700658781296279,0.040779979272423154
easy_22_1010.jpg,True,0.0006732801084348495,0.9999999999999994,0.2939909810535441,0.18147642876393755,0.12916042666340657,0.09901113892678427,0.07960901227810363,0.06649180765137855,0.05679769052732774,0.0490568449246893,0.044405669210828294
easy_23_1100.jpg,True,0.0008914199079913874,0.9999999999999983,0.2904257417764849,0.176723263677611,0.12902284718807044,0.1009188331624587,0.08209761803546968,0.06856101335600548,0.057919552780810915,0.0496203249118537,0.044710805111235215
easy_24_0011.jpg,True,0.004043547322390462,0.999999999999305,0.2938945824385555,0.15918201795204454,0.12152495145280434,0.09930853236062996,0.08537916818304307,0.07219988943185196,0.06349612039148902,0.05553965868335005,0.04947507910623154
easy_25_0110.jpg,True,0.004048864071237449,0.9999999999993013,0.29649222733145325,0.19255657585818875,0.13410944250725865,0.09808982676465276,0.0754483697539697,0.062473083922592834,0.05267910478863065,0.0464776405540197,0.041673728519233705
easy_26_1100.jpg,True,0.002270605880019677,0.9999999999999308,0.3181670413088116,0.18083962445019297,0.1198725197902745,0.09088660985443138,0.07393185310323173,0.06334554972367247,0.056496405936109856,0.05057530029258209,0.04588509554069336
easy_27_1000.jpg,True,0.012942673250173096,0.9999999999273029,0.2624729453015817,0.18818400806848207,0.14389626554863733,0.11054431691575049,0.08647223403043462,0.06849041034232703,0.05505961063461501,0.04566027356155135,0.03921993559662035
easy_28_1100.jpg,True,0.0024381695734514534,0.9999999999999081,0.2961592215637078,0.1876821681517973,0.1331477267359635,0.09801862178765827,0.07805479840289413,0.06348968188474052,0.05367587197590448,0.047124070230424475,0.04264783926690951
easy_29_0011.jpg,True,0.010636290493566273,0.9999999999668119,0.32116832931907646,0.153647417679954,0.10764042259429336,0.08904427350284887,0.08022957660007723,0.07204271502665523,0.06478649431753467,0.05815533090533299,0.053285440054227196
easy_2_1111.jpg,True,0.0007043144522144804,0.9999999999999993,0.2952075860670199,0.18134156472356588,0.12982499034515715,0.09893504999680487,0.07916415455527988,0.06588075782875782,0.055678575695357065,0.04932443883830708,0.044642881949750364
easy_30_1001.jpg,True,0.0027137770698311505,0.9999999999998589,0.28990120258196517,0.16483379016251257,0.12316596520685189,0.10117700694417418,0.08368869639670193,0.0724718257785092,0.0626588014210816,0.05417456619760595,0.04792814531059751
