Image,1,2,3,4,5,6,7,8,9
real_00142.jpg,0.293121317,0.182890675,0.130438528,0.100083632,0.079520101,0.065313732,0.056458716,0.048770661,0.043402638
real_00143.jpg,0.300711561,0.183594369,0.127950366,0.097840311,0.078168891,0.064279423,0.055288361,0.048884036,0.043282682
real_00144.jpg,0.261905225,0.152669699,0.127318744,0.110199557,0.094469464,0.079786746,0.067098767,0.057383448,0.04916835
real_00145.jpg,0.303845267,0.177189585,0.125633167,0.09512166,0.078297402,0.066313417,0.05743032,0.050853439,0.045315743
real_00146.jpg,0.2859675,0.172846812,0.128795393,0.102252301,0.083846609,0.070497273,0.059309391,0.051474817,0.045009904
real_00147.jpg,0.302712584,0.17273692,0.121838467,0.096529537,0.078743833,0.068011846,0.05923012,0.052984842,0.04721185
real_00148.jpg,0.296553659,0.178237821,0.126178741,0.098997549,0.079957101,0.06728477,0.057877072,0.050367028,0.044546258
real_00149.jpg,0.29729587,0.182995549,0.130924661,0.098165015,0.078239704,0.065588757,0.054849483,0.048244761,0.043696199
real_00150.jpg,0.343178188,0.180604747,0.109932358,0.081006153,0.067508368,0.06072753,0.05624401,0.051891051,0.048907593
real_00151.jpg,0.305586662,0.178639805,0.125068427,0.096258423,0.077785342,0.064741924,0.056919764,0.050228552,0.044771101
real_00152.jpg,0.308445907,0.186719605,0.127461005,0.093797407,0.074728963,0.062103725,0.05441022,0.048364331,0.043968837
real_00153.jpg,0.291639677,0.162839057,0.121800557,0.099821801,0.08482365,0.072388668,0.063256336,0.055183189,0.048247065
real_00154.jpg,0.308126564,0.180022948,0.122763882,0.093645383,0.076131499,0.064996402,0.057789706,0.050455211,0.046068405
real_00155.jpg,0.308613982,0.180001667,0.123827387,0.093336668,0.075441814,0.064899411,0.057094031,0.051144826,0.045640213
real_00156.jpg,0.304222206,0.163843158,0.118320674,0.096153953,0.08056585,0.071114642,0.06205793,0.055045923,0.048675664
real_00157.jpg,0.294655708,0.179931536,0.129520031,0.099205886,0.07946696,0.065902006,0.057041162,0.049602943,0.044673769
real_00158.jpg,0.310886891,0.181207345,0.123007581,0.093640931,0.075414601,0.063854678,0.055743281,0.050091146,0.046153547
real_00159.jpg,0.29681219,0.16961649,0.121267345,0.097459475,0.081749615,0.07125415,0.060789243,0.053344075,0.047707416
real_00160.jpg,0.296201941,0.174208981,0.126571412,0.099272949,0.080475737,0.067573837,0.059055917,0.051004731,0.045634496
real_00161.jpg,0.288258126,0.179160751,0.131060772,0.100809353,0.081893881,0.067440549,0.057435464,0.049722575,0.044218528
real_00162.jpg,0.304579304,0.179493164,0.124766589,0.095195621,0.078201067,0.065232855,0.057530288,0.050005557,0.044995554
real_00163.jpg,0.318321256,0.181903815,0.12178789,0.09129507,0.073606233,0.062419419,0.055250522,0.049618215,0.045797581
real_00164.jpg,0.301980198,0.160016002,0.116458868,0.096634663,0.083313887,0.071957196,0.063231323,0.056672334,0.049735529
real_00165.jpg,0.306245552,0.15839597,0.113997732,0.09589875,0.082583726,0.072568271,0.063461795,0.056565224,0.050282979
real_00166.jpg,0.31412581,0.173223401,0.11930784,0.090943953,0.07688289,0.06595361,0.058892511,0.052795678,0.047874306
real_00167.jpg,0.296283229,0.167989488,0.1214097,0.097923953,0.082469587,0.071207319,0.060803471,0.053941655,0.047971597
real_00168.jpg,0.293372046,0.184026784,0.131408805,0.100081964,0.079179806,0.065257075,0.055040774,0.048255838,0.043376908
real_00169.jpg,0.318756131,0.172489489,0.116114673,0.091961976,0.076392768,0.065211169,0.059261914,0.052404016,0.047407864
real_00170.jpg,0.320489628,0.184797077,0.121114863,0.089942062,0.072290998,0.061264641,0.055034527,0.049971517,0.045094688
real_00171.jpg,0.300770908,0.16724126,0.120414485,0.097078883,0.080941203,0.070234606,0.060444765,0.054508077,0.048365813
real_00172.jpg,0.323388876,0.174163671,0.115080313,0.089183423,0.073931982,0.064850569,0.058022147,0.053099459,0.04827956
real_00173.jpg,0.308693188,0.181046028,0.124210228,0.094497574,0.075695861,0.064207005,0.05621065,0.05004251,0.045396956
real_00174.jpg,0.291839388,0.179468443,0.129324524,0.100296174,0.080903191,0.066894678,0.058084485,0.049541014,0.043648103
real_00175.jpg,0.262079197,0.195025796,0.148053687,0.112453013,0.085003765,0.065764287,0.052175797,0.042651909,0.03679255
real_00176.jpg,0.317150413,0.146554694,0.106423349,0.092135968,0.082621233,0.074309383,0.067069851,0.059524736,0.054210374
real_00177.jpg,0.287373855,0.192893105,0.138506379,0.102963568,0.078545946,0.063516938,0.052261159,0.044189562,0.039749489
real_00178.jpg,0.292216866,0.167678395,0.124066177,0.099529095,0.083615552,0.070841379,0.061509397,0.053444276,0.047098862
real_00179.jpg,0.328190326,0.183331435,0.11722611,0.085201308,0.070327888,0.060971578,0.055793383,0.051520817,0.047437155
real_00180.jpg,0.308166889,0.175323972,0.121665449,0.094241463,0.07707785,0.06684249,0.057490878,0.051902143,0.047288866
real_00181.jpg,0.310411056,0.170815024,0.11805793,0.093220598,0.078347661,0.06826097,0.059522321,0.053254619,0.048109822
real_00182.jpg,0.296378412,0.180426478,0.128701813,0.098153782,0.079302632,0.065794263,0.057223033,0.049257484,0.044762103
real_00183.jpg,0.319153607,0.17690897,0.118470046,0.08932144,0.07424975,0.064785484,0.058166611,0.052192397,0.046751695
real_00184.jpg,0.301103261,0.186754201,0.129763039,0.097209758,0.077119908,0.063100633,0.054076731,0.047872799,0.042999669
real_00185.jpg,0.315851493,0.171852115,0.116655226,0.091670581,0.076279595,0.067086134,0.059073817,0.053584977,0.047946062
real_00186.jpg,0.304490474,0.16759269,0.118804207,0.09483501,0.081008551,0.069929604,0.06142315,0.054300176,0.047616137
real_00187.jpg,0.316010494,0.174790308,0.118058219,0.091102625,0.075936456,0.065645028,0.058669201,0.052179737,0.047607931
real_00188.jpg,0.309568532,0.18105355,0.12409972,0.094662784,0.07627373,0.063680923,0.055775686,0.050032232,0.044852843
real_00189.jpg,0.306796494,0.151361938,0.110785771,0.094900893,0.083930382,0.074510022,0.066198103,0.059322434,0.052193963
real_00190.jpg,0.310399924,0.177017684,0.122300399,0.094373493,0.076230729,0.064904354,0.057243211,0.051165983,0.046364222
real_00191.jpg,0.292506348,0.16953089,0.12503681,0.10065341,0.083559749,0.070230416,0.059779196,0.052497791,0.046205391
real_00192.jpg,0.289945958,0.178616579,0.13062058,0.10149345,0.081438157,0.067526153,0.057304011,0.0495992,0.043455912
real_00193.jpg,0.301476962,0.178118957,0.127008735,0.097350026,0.078715743,0.065146363,0.056675224,0.050304505,0.045203485
real_00194.jpg,0.306807508,0.172900027,0.12149634,0.095028874,0.078916068,0.067508156,0.058737543,0.05156765,0.047037834
real_00195.jpg,0.287617799,0.171802765,0.12723373,0.102123711,0.083595417,0.070851485,0.059791185,0.051645292,0.045338616
real_00196.jpg,0.30883869,0.183807081,0.124842648,0.092908095,0.076118279,0.064010826,0.055396389,0.049913717,0.044164275
real_00197.jpg,0.285435669,0.172058754,0.130046313,0.102741838,0.084369383,0.06941971,0.059348615,0.051452877,0.04512684
real_00198.jpg,0.304286334,0.179328013,0.124638777,0.096154915,0.076926711,0.06552872,0.056881585,0.05062964,0.045625306
real_00199.jpg,0.288107151,0.173848902,0.129324691,0.101594992,0.083236326,0.068875559,0.059382284,0.050780827,0.044849266
real_00200.jpg,0.296329839,0.172437263,0.123906467,0.098684009,0.081279153,0.069161039,0.060265532,0.05165617,0.046280528
,,,,,,,,,
Mean Value,0.300436143,0.172393775,0.12332687,0.097124124,0.080265309,0.068286534,0.059346184,0.052215997,0.046605064
